"NSFTV.ID","Exp","Rep","DayOfImaging","PSA"
"NSFTV_105","E1","1",8,106464
"NSFTV_105","E1","1",9,123792
"NSFTV_105","E1","1",10,135805
"NSFTV_105","E1","1",11,174664
"NSFTV_105","E1","1",12,210068
"NSFTV_105","E1","1",13,255481
"NSFTV_105","E1","1",14,292056
"NSFTV_105","E1","1",15,334421
"NSFTV_105","E1","1",16,390024
"NSFTV_105","E1","1",17,468785
"NSFTV_105","E1","1",18,535557
"NSFTV_105","E1","1",19,580083
"NSFTV_105","E1","1",20,667504
"NSFTV_105","E1","2",1,NA
"NSFTV_105","E1","2",2,NA
"NSFTV_105","E1","2",3,NA
"NSFTV_105","E1","2",4,NA
"NSFTV_105","E1","2",5,NA
"NSFTV_105","E1","2",6,NA
"NSFTV_105","E1","2",7,NA
"NSFTV_105","E1","2",8,NA
"NSFTV_105","E1","2",9,NA
"NSFTV_105","E1","2",10,NA
"NSFTV_105","E1","2",11,NA
"NSFTV_105","E1","2",12,NA
"NSFTV_105","E1","2",13,NA
"NSFTV_105","E1","2",14,NA
"NSFTV_105","E1","2",15,NA
"NSFTV_105","E1","2",16,NA
"NSFTV_105","E1","2",17,NA
"NSFTV_105","E1","2",18,NA
"NSFTV_105","E1","2",19,NA
"NSFTV_105","E1","2",20,NA
"NSFTV_105","E2","1",1,18349
"NSFTV_105","E2","1",2,22231
"NSFTV_105","E2","1",3,30319
"NSFTV_105","E2","1",4,33892
"NSFTV_105","E2","1",5,41714
"NSFTV_105","E2","1",6,52102
"NSFTV_105","E2","1",7,58307
"NSFTV_105","E2","1",8,66715
"NSFTV_105","E2","1",9,75741
"NSFTV_105","E2","1",10,93163
"NSFTV_105","E2","1",11,118065
"NSFTV_105","E2","1",12,126866
"NSFTV_105","E2","1",13,132805
"NSFTV_105","E2","1",14,150776
"NSFTV_105","E2","1",15,181078
"NSFTV_105","E2","1",16,220014
"NSFTV_105","E2","1",17,235240
"NSFTV_105","E2","1",18,244335
"NSFTV_105","E2","1",19,274921
"NSFTV_105","E2","1",20,298368
"NSFTV_105","E2","2",1,18044
"NSFTV_105","E2","2",2,25405
"NSFTV_105","E2","2",3,30343
"NSFTV_105","E2","2",4,36163
"NSFTV_105","E2","2",5,41931
"NSFTV_105","E2","2",6,54436
"NSFTV_105","E2","2",7,46093
"NSFTV_105","E2","2",8,49247
"NSFTV_105","E2","2",9,66125
"NSFTV_105","E2","2",10,88117
"NSFTV_105","E2","2",11,102164
"NSFTV_105","E2","2",12,111103
"NSFTV_105","E2","2",13,132639
"NSFTV_105","E2","2",14,163313
"NSFTV_105","E2","2",15,193193
"NSFTV_105","E2","2",16,220244
"NSFTV_105","E2","2",17,238476
"NSFTV_105","E2","2",18,273075
"NSFTV_105","E2","2",19,300212
"NSFTV_105","E2","2",20,350416
"NSFTV_105","E3","1",1,17089
"NSFTV_105","E3","1",2,21219
"NSFTV_105","E3","1",3,29563
"NSFTV_105","E3","1",4,37990
"NSFTV_105","E3","1",5,42777
"NSFTV_105","E3","1",6,54101
"NSFTV_105","E3","1",7,67055
"NSFTV_105","E3","1",8,80364
"NSFTV_105","E3","1",9,100743
"NSFTV_105","E3","1",10,130892
"NSFTV_105","E3","1",11,153736
"NSFTV_105","E3","1",12,191456
"NSFTV_105","E3","1",13,232375
"NSFTV_105","E3","1",14,262885
"NSFTV_105","E3","1",15,324461
"NSFTV_105","E3","1",16,386701
"NSFTV_105","E3","1",17,453715
"NSFTV_105","E3","1",18,537387
"NSFTV_105","E3","1",19,625952
"NSFTV_105","E3","1",20,738777
"NSFTV_105","E3","2",1,NA
"NSFTV_105","E3","2",2,NA
"NSFTV_105","E3","2",3,NA
"NSFTV_105","E3","2",4,NA
"NSFTV_105","E3","2",5,NA
"NSFTV_105","E3","2",6,NA
"NSFTV_105","E3","2",7,NA
"NSFTV_105","E3","2",8,NA
"NSFTV_105","E3","2",9,NA
"NSFTV_105","E3","2",10,NA
"NSFTV_105","E3","2",11,NA
"NSFTV_105","E3","2",12,NA
"NSFTV_105","E3","2",13,NA
"NSFTV_105","E3","2",14,NA
"NSFTV_105","E3","2",15,NA
"NSFTV_105","E3","2",16,NA
"NSFTV_105","E3","2",17,NA
"NSFTV_105","E3","2",18,NA
"NSFTV_105","E3","2",19,NA
"NSFTV_105","E3","2",20,NA
"NSFTV_106","E1","1",1,23376
"NSFTV_106","E1","1",2,31790
"NSFTV_106","E1","1",3,40383
"NSFTV_106","E1","1",4,49719
"NSFTV_106","E1","1",5,64740
"NSFTV_106","E1","1",6,79680
"NSFTV_106","E1","1",7,103271
"NSFTV_106","E1","1",8,125808
"NSFTV_106","E1","1",9,158579
"NSFTV_106","E1","1",10,191459
"NSFTV_106","E1","1",11,227072
"NSFTV_106","E1","1",12,276492
"NSFTV_106","E1","1",13,321229
"NSFTV_106","E1","1",14,373825
"NSFTV_106","E1","1",15,446062
"NSFTV_106","E1","1",16,501071
"NSFTV_106","E1","1",17,584393
"NSFTV_106","E1","1",18,657481
"NSFTV_106","E1","1",19,737777
"NSFTV_106","E1","1",20,835892
"NSFTV_106","E1","2",1,NA
"NSFTV_106","E1","2",2,NA
"NSFTV_106","E1","2",3,NA
"NSFTV_106","E1","2",4,NA
"NSFTV_106","E1","2",5,NA
"NSFTV_106","E1","2",6,NA
"NSFTV_106","E1","2",7,NA
"NSFTV_106","E1","2",8,NA
"NSFTV_106","E1","2",9,NA
"NSFTV_106","E1","2",10,NA
"NSFTV_106","E1","2",11,NA
"NSFTV_106","E1","2",12,NA
"NSFTV_106","E1","2",13,NA
"NSFTV_106","E1","2",14,NA
"NSFTV_106","E1","2",15,NA
"NSFTV_106","E1","2",16,NA
"NSFTV_106","E1","2",17,NA
"NSFTV_106","E1","2",18,NA
"NSFTV_106","E1","2",19,NA
"NSFTV_106","E1","2",20,NA
"NSFTV_106","E2","1",1,26874
"NSFTV_106","E2","1",2,28153
"NSFTV_106","E2","1",3,34746
"NSFTV_106","E2","1",4,48572
"NSFTV_106","E2","1",5,56897
"NSFTV_106","E2","1",6,71934
"NSFTV_106","E2","1",7,89376
"NSFTV_106","E2","1",8,105166
"NSFTV_106","E2","1",9,119599
"NSFTV_106","E2","1",10,151187
"NSFTV_106","E2","1",11,167942
"NSFTV_106","E2","1",12,185691
"NSFTV_106","E2","1",13,218744
"NSFTV_106","E2","1",14,268545
"NSFTV_106","E2","1",15,301856
"NSFTV_106","E2","1",16,340810
"NSFTV_106","E2","1",17,406440
"NSFTV_106","E2","1",18,473217
"NSFTV_106","E2","1",19,530784
"NSFTV_106","E2","1",20,581059
"NSFTV_106","E2","2",1,NA
"NSFTV_106","E2","2",2,NA
"NSFTV_106","E2","2",3,NA
"NSFTV_106","E2","2",4,NA
"NSFTV_106","E2","2",5,NA
"NSFTV_106","E2","2",6,NA
"NSFTV_106","E2","2",7,NA
"NSFTV_106","E2","2",8,NA
"NSFTV_106","E2","2",9,NA
"NSFTV_106","E2","2",10,NA
"NSFTV_106","E2","2",11,NA
"NSFTV_106","E2","2",12,NA
"NSFTV_106","E2","2",13,NA
"NSFTV_106","E2","2",14,NA
"NSFTV_106","E2","2",15,NA
"NSFTV_106","E2","2",16,NA
"NSFTV_106","E2","2",17,NA
"NSFTV_106","E2","2",18,NA
"NSFTV_106","E2","2",19,NA
"NSFTV_106","E2","2",20,NA
"NSFTV_106","E3","1",1,18358
"NSFTV_106","E3","1",2,23831
"NSFTV_106","E3","1",3,27310
"NSFTV_106","E3","1",4,36731
"NSFTV_106","E3","1",5,44876
"NSFTV_106","E3","1",6,54043
"NSFTV_106","E3","1",7,66020
"NSFTV_106","E3","1",8,83554
"NSFTV_106","E3","1",9,101561
"NSFTV_106","E3","1",10,124955
"NSFTV_106","E3","1",11,142167
"NSFTV_106","E3","1",12,172342
"NSFTV_106","E3","1",13,207796
"NSFTV_106","E3","1",14,228741
"NSFTV_106","E3","1",15,279416
"NSFTV_106","E3","1",16,333739
"NSFTV_106","E3","1",17,392034
"NSFTV_106","E3","1",18,469531
"NSFTV_106","E3","1",19,541565
"NSFTV_106","E3","1",20,601918
"NSFTV_106","E3","2",1,NA
"NSFTV_106","E3","2",2,NA
"NSFTV_106","E3","2",3,NA
"NSFTV_106","E3","2",4,NA
"NSFTV_106","E3","2",5,NA
"NSFTV_106","E3","2",6,NA
"NSFTV_106","E3","2",7,NA
"NSFTV_106","E3","2",8,NA
"NSFTV_106","E3","2",9,NA
"NSFTV_106","E3","2",10,NA
"NSFTV_106","E3","2",11,NA
"NSFTV_106","E3","2",12,NA
"NSFTV_106","E3","2",13,NA
"NSFTV_106","E3","2",14,NA
"NSFTV_106","E3","2",15,NA
"NSFTV_106","E3","2",16,NA
"NSFTV_106","E3","2",17,NA
"NSFTV_106","E3","2",18,NA
"NSFTV_106","E3","2",19,NA
"NSFTV_106","E3","2",20,NA
"NSFTV_107","E1","1",1,20734
"NSFTV_107","E1","1",2,23594
"NSFTV_107","E1","1",3,31049
"NSFTV_107","E1","1",4,36650
"NSFTV_107","E1","1",5,50833
"NSFTV_107","E1","1",6,68719
"NSFTV_107","E1","1",7,79152
"NSFTV_107","E1","1",8,97265
"NSFTV_107","E1","1",9,118523
"NSFTV_107","E1","1",10,140302
"NSFTV_107","E1","1",11,155772
"NSFTV_107","E1","1",12,169203
"NSFTV_107","E1","1",13,217140
"NSFTV_107","E1","1",14,249607
"NSFTV_107","E1","1",15,273202
"NSFTV_107","E1","1",16,305613
"NSFTV_107","E1","1",17,340357
"NSFTV_107","E1","1",18,393162
"NSFTV_107","E1","1",19,390813
"NSFTV_107","E1","1",20,439163
"NSFTV_107","E1","2",1,NA
"NSFTV_107","E1","2",2,NA
"NSFTV_107","E1","2",3,NA
"NSFTV_107","E1","2",4,NA
"NSFTV_107","E1","2",5,NA
"NSFTV_107","E1","2",6,NA
"NSFTV_107","E1","2",7,NA
"NSFTV_107","E1","2",8,NA
"NSFTV_107","E1","2",9,NA
"NSFTV_107","E1","2",10,NA
"NSFTV_107","E1","2",11,NA
"NSFTV_107","E1","2",12,NA
"NSFTV_107","E1","2",13,NA
"NSFTV_107","E1","2",14,NA
"NSFTV_107","E1","2",15,NA
"NSFTV_107","E1","2",16,NA
"NSFTV_107","E1","2",17,NA
"NSFTV_107","E1","2",18,NA
"NSFTV_107","E1","2",19,NA
"NSFTV_107","E1","2",20,NA
"NSFTV_107","E2","1",1,NA
"NSFTV_107","E2","1",2,NA
"NSFTV_107","E2","1",3,NA
"NSFTV_107","E2","1",4,NA
"NSFTV_107","E2","1",5,NA
"NSFTV_107","E2","1",6,NA
"NSFTV_107","E2","1",7,NA
"NSFTV_107","E2","1",8,NA
"NSFTV_107","E2","1",9,NA
"NSFTV_107","E2","1",10,NA
"NSFTV_107","E2","1",11,NA
"NSFTV_107","E2","1",12,NA
"NSFTV_107","E2","1",13,NA
"NSFTV_107","E2","1",14,NA
"NSFTV_107","E2","1",15,NA
"NSFTV_107","E2","1",16,NA
"NSFTV_107","E2","1",17,NA
"NSFTV_107","E2","1",18,NA
"NSFTV_107","E2","1",19,NA
"NSFTV_107","E2","1",20,NA
"NSFTV_107","E2","2",1,17399
"NSFTV_107","E2","2",2,21224
"NSFTV_107","E2","2",3,23952
"NSFTV_107","E2","2",4,31934
"NSFTV_107","E2","2",5,41696
"NSFTV_107","E2","2",6,47329
"NSFTV_107","E2","2",7,54471
"NSFTV_107","E2","2",8,58558
"NSFTV_107","E2","2",9,68919
"NSFTV_107","E2","2",10,79275
"NSFTV_107","E2","2",11,84670
"NSFTV_107","E2","2",12,98300
"NSFTV_107","E2","2",13,113932
"NSFTV_107","E2","2",14,113730
"NSFTV_107","E2","2",15,129516
"NSFTV_107","E2","2",16,126947
"NSFTV_107","E2","2",17,144608
"NSFTV_107","E2","2",18,184956
"NSFTV_107","E2","2",19,213355
"NSFTV_107","E2","2",20,245409
"NSFTV_107","E3","1",1,15062
"NSFTV_107","E3","1",2,16676
"NSFTV_107","E3","1",3,20911
"NSFTV_107","E3","1",4,26669
"NSFTV_107","E3","1",5,31193
"NSFTV_107","E3","1",6,36301
"NSFTV_107","E3","1",7,48235
"NSFTV_107","E3","1",8,64975
"NSFTV_107","E3","1",9,78258
"NSFTV_107","E3","1",10,89296
"NSFTV_107","E3","1",11,107996
"NSFTV_107","E3","1",12,140607
"NSFTV_107","E3","1",13,152024
"NSFTV_107","E3","1",14,170257
"NSFTV_107","E3","1",15,201995
"NSFTV_107","E3","1",16,243772
"NSFTV_107","E3","1",17,282812
"NSFTV_107","E3","1",18,337539
"NSFTV_107","E3","1",19,380506
"NSFTV_107","E3","1",20,448239
"NSFTV_107","E3","2",1,NA
"NSFTV_107","E3","2",2,NA
"NSFTV_107","E3","2",3,NA
"NSFTV_107","E3","2",4,NA
"NSFTV_107","E3","2",5,NA
"NSFTV_107","E3","2",6,NA
"NSFTV_107","E3","2",7,NA
"NSFTV_107","E3","2",8,NA
"NSFTV_107","E3","2",9,NA
"NSFTV_107","E3","2",10,NA
"NSFTV_107","E3","2",11,NA
"NSFTV_107","E3","2",12,NA
"NSFTV_107","E3","2",13,NA
"NSFTV_107","E3","2",14,NA
"NSFTV_107","E3","2",15,NA
"NSFTV_107","E3","2",16,NA
"NSFTV_107","E3","2",17,NA
"NSFTV_107","E3","2",18,NA
"NSFTV_107","E3","2",19,NA
"NSFTV_107","E3","2",20,NA
"NSFTV_108","E1","1",1,NA
"NSFTV_108","E1","1",2,NA
"NSFTV_108","E1","1",3,NA
"NSFTV_108","E1","1",4,NA
"NSFTV_108","E1","1",5,NA
"NSFTV_108","E1","1",6,NA
"NSFTV_108","E1","1",7,NA
"NSFTV_108","E1","1",8,NA
"NSFTV_108","E1","1",9,NA
"NSFTV_108","E1","1",10,NA
"NSFTV_108","E1","1",11,NA
"NSFTV_108","E1","1",12,NA
"NSFTV_108","E1","1",13,NA
"NSFTV_108","E1","1",14,NA
"NSFTV_108","E1","1",15,NA
"NSFTV_108","E1","1",16,NA
"NSFTV_108","E1","1",17,NA
"NSFTV_108","E1","1",18,NA
"NSFTV_108","E1","1",19,NA
"NSFTV_108","E1","1",20,NA
"NSFTV_108","E1","2",1,NA
"NSFTV_108","E1","2",2,NA
"NSFTV_108","E1","2",3,NA
"NSFTV_108","E1","2",4,NA
"NSFTV_108","E1","2",5,NA
"NSFTV_108","E1","2",6,NA
"NSFTV_108","E1","2",7,NA
"NSFTV_108","E1","2",8,NA
"NSFTV_108","E1","2",9,NA
"NSFTV_108","E1","2",10,NA
"NSFTV_108","E1","2",11,NA
"NSFTV_108","E1","2",12,NA
"NSFTV_108","E1","2",13,NA
"NSFTV_108","E1","2",14,NA
"NSFTV_108","E1","2",15,NA
"NSFTV_108","E1","2",16,NA
"NSFTV_108","E1","2",17,NA
"NSFTV_108","E1","2",18,NA
"NSFTV_108","E1","2",19,NA
"NSFTV_108","E1","2",20,NA
"NSFTV_108","E2","1",1,10876
"NSFTV_108","E2","1",2,12119
"NSFTV_108","E2","1",3,14050
"NSFTV_108","E2","1",4,17777
"NSFTV_108","E2","1",5,21515
"NSFTV_108","E2","1",6,23493
"NSFTV_108","E2","1",7,27014
"NSFTV_108","E2","1",8,32629
"NSFTV_108","E2","1",9,38449
"NSFTV_108","E2","1",10,37284
"NSFTV_108","E2","1",11,42743
"NSFTV_108","E2","1",12,45833
"NSFTV_108","E2","1",13,51609
"NSFTV_108","E2","1",14,56343
"NSFTV_108","E2","1",15,64965
"NSFTV_108","E2","1",16,65244
"NSFTV_108","E2","1",17,77015
"NSFTV_108","E2","1",18,97650
"NSFTV_108","E2","1",19,107230
"NSFTV_108","E2","1",20,116611
"NSFTV_108","E2","2",1,10245
"NSFTV_108","E2","2",2,12071
"NSFTV_108","E2","2",3,12548
"NSFTV_108","E2","2",4,16027
"NSFTV_108","E2","2",5,20761
"NSFTV_108","E2","2",6,23687
"NSFTV_108","E2","2",7,28108
"NSFTV_108","E2","2",8,32926
"NSFTV_108","E2","2",9,37015
"NSFTV_108","E2","2",10,42346
"NSFTV_108","E2","2",11,47597
"NSFTV_108","E2","2",12,53173
"NSFTV_108","E2","2",13,56175
"NSFTV_108","E2","2",14,65667
"NSFTV_108","E2","2",15,70480
"NSFTV_108","E2","2",16,79930
"NSFTV_108","E2","2",17,94988
"NSFTV_108","E2","2",18,115040
"NSFTV_108","E2","2",19,119834
"NSFTV_108","E2","2",20,142402
"NSFTV_108","E3","1",1,12368
"NSFTV_108","E3","1",2,15102
"NSFTV_108","E3","1",3,18190
"NSFTV_108","E3","1",4,22554
"NSFTV_108","E3","1",5,24057
"NSFTV_108","E3","1",6,30732
"NSFTV_108","E3","1",7,37418
"NSFTV_108","E3","1",8,44434
"NSFTV_108","E3","1",9,52801
"NSFTV_108","E3","1",10,65893
"NSFTV_108","E3","1",11,86167
"NSFTV_108","E3","1",12,103192
"NSFTV_108","E3","1",13,117251
"NSFTV_108","E3","1",14,134336
"NSFTV_108","E3","1",15,158888
"NSFTV_108","E3","1",16,184882
"NSFTV_108","E3","1",17,203879
"NSFTV_108","E3","1",18,254408
"NSFTV_108","E3","1",19,298032
"NSFTV_108","E3","1",20,356197
"NSFTV_108","E3","2",1,NA
"NSFTV_108","E3","2",2,NA
"NSFTV_108","E3","2",3,NA
"NSFTV_108","E3","2",4,NA
"NSFTV_108","E3","2",5,NA
"NSFTV_108","E3","2",6,NA
"NSFTV_108","E3","2",7,NA
"NSFTV_108","E3","2",8,NA
"NSFTV_108","E3","2",9,NA
"NSFTV_108","E3","2",10,NA
"NSFTV_108","E3","2",11,NA
"NSFTV_108","E3","2",12,NA
"NSFTV_108","E3","2",13,NA
"NSFTV_108","E3","2",14,NA
"NSFTV_108","E3","2",15,NA
"NSFTV_108","E3","2",16,NA
"NSFTV_108","E3","2",17,NA
"NSFTV_108","E3","2",18,NA
"NSFTV_108","E3","2",19,NA
"NSFTV_108","E3","2",20,NA
"NSFTV_109","E1","1",1,11722
"NSFTV_109","E1","1",2,16255
"NSFTV_109","E1","1",3,19220
"NSFTV_109","E1","1",4,22638
"NSFTV_109","E1","1",5,28846
"NSFTV_109","E1","1",6,37370
"NSFTV_109","E1","1",7,45643
"NSFTV_109","E1","1",8,60034
"NSFTV_109","E1","1",9,74574
"NSFTV_109","E1","1",10,89822
"NSFTV_109","E1","1",11,111432
"NSFTV_109","E1","1",12,132113
"NSFTV_109","E1","1",13,166359
"NSFTV_109","E1","1",14,183524
"NSFTV_109","E1","1",15,227870
"NSFTV_109","E1","1",16,258678
"NSFTV_109","E1","1",17,302590
"NSFTV_109","E1","1",18,362496
"NSFTV_109","E1","1",19,377366
"NSFTV_109","E1","1",20,440173
"NSFTV_109","E1","2",1,NA
"NSFTV_109","E1","2",2,NA
"NSFTV_109","E1","2",3,NA
"NSFTV_109","E1","2",4,NA
"NSFTV_109","E1","2",5,NA
"NSFTV_109","E1","2",6,NA
"NSFTV_109","E1","2",7,NA
"NSFTV_109","E1","2",8,NA
"NSFTV_109","E1","2",9,NA
"NSFTV_109","E1","2",10,NA
"NSFTV_109","E1","2",11,NA
"NSFTV_109","E1","2",12,NA
"NSFTV_109","E1","2",13,NA
"NSFTV_109","E1","2",14,NA
"NSFTV_109","E1","2",15,NA
"NSFTV_109","E1","2",16,NA
"NSFTV_109","E1","2",17,NA
"NSFTV_109","E1","2",18,NA
"NSFTV_109","E1","2",19,NA
"NSFTV_109","E1","2",20,NA
"NSFTV_109","E2","1",1,14693
"NSFTV_109","E2","1",2,17040
"NSFTV_109","E2","1",3,21344
"NSFTV_109","E2","1",4,25599
"NSFTV_109","E2","1",5,34479
"NSFTV_109","E2","1",6,41019
"NSFTV_109","E2","1",7,47696
"NSFTV_109","E2","1",8,56733
"NSFTV_109","E2","1",9,70727
"NSFTV_109","E2","1",10,81383
"NSFTV_109","E2","1",11,90995
"NSFTV_109","E2","1",12,105419
"NSFTV_109","E2","1",13,124324
"NSFTV_109","E2","1",14,139914
"NSFTV_109","E2","1",15,152687
"NSFTV_109","E2","1",16,176335
"NSFTV_109","E2","1",17,194719
"NSFTV_109","E2","1",18,230635
"NSFTV_109","E2","1",19,271725
"NSFTV_109","E2","1",20,292031
"NSFTV_109","E2","2",1,NA
"NSFTV_109","E2","2",2,NA
"NSFTV_109","E2","2",3,NA
"NSFTV_109","E2","2",4,NA
"NSFTV_109","E2","2",5,NA
"NSFTV_109","E2","2",6,NA
"NSFTV_109","E2","2",7,NA
"NSFTV_109","E2","2",8,NA
"NSFTV_109","E2","2",9,NA
"NSFTV_109","E2","2",10,NA
"NSFTV_109","E2","2",11,NA
"NSFTV_109","E2","2",12,NA
"NSFTV_109","E2","2",13,NA
"NSFTV_109","E2","2",14,NA
"NSFTV_109","E2","2",15,NA
"NSFTV_109","E2","2",16,NA
"NSFTV_109","E2","2",17,NA
"NSFTV_109","E2","2",18,NA
"NSFTV_109","E2","2",19,NA
"NSFTV_109","E2","2",20,NA
"NSFTV_109","E3","1",1,10045
"NSFTV_109","E3","1",2,11630
"NSFTV_109","E3","1",3,15710
"NSFTV_109","E3","1",4,20416
"NSFTV_109","E3","1",5,25697
"NSFTV_109","E3","1",6,32646
"NSFTV_109","E3","1",7,38463
"NSFTV_109","E3","1",8,47879
"NSFTV_109","E3","1",9,60435
"NSFTV_109","E3","1",10,79756
"NSFTV_109","E3","1",11,78339
"NSFTV_109","E3","1",12,87775
"NSFTV_109","E3","1",13,110419
"NSFTV_109","E3","1",14,136849
"NSFTV_109","E3","1",15,172416
"NSFTV_109","E3","1",16,190504
"NSFTV_109","E3","1",17,233818
"NSFTV_109","E3","1",18,290076
"NSFTV_109","E3","1",19,327902
"NSFTV_109","E3","1",20,389942
"NSFTV_109","E3","2",1,NA
"NSFTV_109","E3","2",2,NA
"NSFTV_109","E3","2",3,NA
"NSFTV_109","E3","2",4,NA
"NSFTV_109","E3","2",5,NA
"NSFTV_109","E3","2",6,NA
"NSFTV_109","E3","2",7,NA
"NSFTV_109","E3","2",8,NA
"NSFTV_109","E3","2",9,NA
"NSFTV_109","E3","2",10,NA
"NSFTV_109","E3","2",11,NA
"NSFTV_109","E3","2",12,NA
"NSFTV_109","E3","2",13,NA
"NSFTV_109","E3","2",14,NA
"NSFTV_109","E3","2",15,NA
"NSFTV_109","E3","2",16,NA
"NSFTV_109","E3","2",17,NA
"NSFTV_109","E3","2",18,NA
"NSFTV_109","E3","2",19,NA
"NSFTV_109","E3","2",20,NA
"NSFTV_11","E1","1",1,18274
"NSFTV_11","E1","1",2,23831
"NSFTV_11","E1","1",3,27730
"NSFTV_11","E1","1",4,38657
"NSFTV_11","E1","1",5,49352
"NSFTV_11","E1","1",6,62014
"NSFTV_11","E1","1",7,75957
"NSFTV_11","E1","1",8,97097
"NSFTV_11","E1","1",9,120273
"NSFTV_11","E1","1",10,144474
"NSFTV_11","E1","1",11,170186
"NSFTV_11","E1","1",12,200412
"NSFTV_11","E1","1",13,232606
"NSFTV_11","E1","1",14,270897
"NSFTV_11","E1","1",15,310472
"NSFTV_11","E1","1",16,355156
"NSFTV_11","E1","1",17,423833
"NSFTV_11","E1","1",18,509189
"NSFTV_11","E1","1",19,569906
"NSFTV_11","E1","1",20,643872
"NSFTV_11","E1","2",1,NA
"NSFTV_11","E1","2",2,NA
"NSFTV_11","E1","2",3,NA
"NSFTV_11","E1","2",4,NA
"NSFTV_11","E1","2",5,NA
"NSFTV_11","E1","2",6,NA
"NSFTV_11","E1","2",7,NA
"NSFTV_11","E1","2",8,NA
"NSFTV_11","E1","2",9,NA
"NSFTV_11","E1","2",10,NA
"NSFTV_11","E1","2",11,NA
"NSFTV_11","E1","2",12,NA
"NSFTV_11","E1","2",13,NA
"NSFTV_11","E1","2",14,NA
"NSFTV_11","E1","2",15,NA
"NSFTV_11","E1","2",16,NA
"NSFTV_11","E1","2",17,NA
"NSFTV_11","E1","2",18,NA
"NSFTV_11","E1","2",19,NA
"NSFTV_11","E1","2",20,NA
"NSFTV_11","E2","1",1,21942
"NSFTV_11","E2","1",2,28392
"NSFTV_11","E2","1",3,33415
"NSFTV_11","E2","1",4,37265
"NSFTV_11","E2","1",5,48076
"NSFTV_11","E2","1",6,62517
"NSFTV_11","E2","1",7,72855
"NSFTV_11","E2","1",8,85050
"NSFTV_11","E2","1",9,96411
"NSFTV_11","E2","1",10,118215
"NSFTV_11","E2","1",11,135531
"NSFTV_11","E2","1",12,160316
"NSFTV_11","E2","1",13,180193
"NSFTV_11","E2","1",14,199544
"NSFTV_11","E2","1",15,206180
"NSFTV_11","E2","1",16,247898
"NSFTV_11","E2","1",17,279941
"NSFTV_11","E2","1",18,321465
"NSFTV_11","E2","1",19,330351
"NSFTV_11","E2","1",20,371057
"NSFTV_11","E2","2",1,NA
"NSFTV_11","E2","2",2,NA
"NSFTV_11","E2","2",3,NA
"NSFTV_11","E2","2",4,NA
"NSFTV_11","E2","2",5,NA
"NSFTV_11","E2","2",6,NA
"NSFTV_11","E2","2",7,NA
"NSFTV_11","E2","2",8,NA
"NSFTV_11","E2","2",9,NA
"NSFTV_11","E2","2",10,NA
"NSFTV_11","E2","2",11,NA
"NSFTV_11","E2","2",12,NA
"NSFTV_11","E2","2",13,NA
"NSFTV_11","E2","2",14,NA
"NSFTV_11","E2","2",15,NA
"NSFTV_11","E2","2",16,NA
"NSFTV_11","E2","2",17,NA
"NSFTV_11","E2","2",18,NA
"NSFTV_11","E2","2",19,NA
"NSFTV_11","E2","2",20,NA
"NSFTV_11","E3","1",1,15734
"NSFTV_11","E3","1",2,18299
"NSFTV_11","E3","1",3,23374
"NSFTV_11","E3","1",4,29921
"NSFTV_11","E3","1",5,36853
"NSFTV_11","E3","1",6,44687
"NSFTV_11","E3","1",7,58442
"NSFTV_11","E3","1",8,72480
"NSFTV_11","E3","1",9,84964
"NSFTV_11","E3","1",10,102606
"NSFTV_11","E3","1",11,127082
"NSFTV_11","E3","1",12,154424
"NSFTV_11","E3","1",13,171117
"NSFTV_11","E3","1",14,198800
"NSFTV_11","E3","1",15,236491
"NSFTV_11","E3","1",16,277370
"NSFTV_11","E3","1",17,317605
"NSFTV_11","E3","1",18,369142
"NSFTV_11","E3","1",19,424559
"NSFTV_11","E3","1",20,475112
"NSFTV_11","E3","2",1,NA
"NSFTV_11","E3","2",2,NA
"NSFTV_11","E3","2",3,NA
"NSFTV_11","E3","2",4,NA
"NSFTV_11","E3","2",5,NA
"NSFTV_11","E3","2",6,NA
"NSFTV_11","E3","2",7,NA
"NSFTV_11","E3","2",8,NA
"NSFTV_11","E3","2",9,NA
"NSFTV_11","E3","2",10,NA
"NSFTV_11","E3","2",11,NA
"NSFTV_11","E3","2",12,NA
"NSFTV_11","E3","2",13,NA
"NSFTV_11","E3","2",14,NA
"NSFTV_11","E3","2",15,NA
"NSFTV_11","E3","2",16,NA
"NSFTV_11","E3","2",17,NA
"NSFTV_11","E3","2",18,NA
"NSFTV_11","E3","2",19,NA
"NSFTV_11","E3","2",20,NA
"NSFTV_112","E1","1",1,11525
"NSFTV_112","E1","1",2,14084
"NSFTV_112","E1","1",3,19086
"NSFTV_112","E1","1",4,25261
"NSFTV_112","E1","1",5,32842
"NSFTV_112","E1","1",6,38849
"NSFTV_112","E1","1",7,52336
"NSFTV_112","E1","1",8,70937
"NSFTV_112","E1","1",9,84318
"NSFTV_112","E1","1",10,98237
"NSFTV_112","E1","1",11,119144
"NSFTV_112","E1","1",12,144178
"NSFTV_112","E1","1",13,161462
"NSFTV_112","E1","1",14,206296
"NSFTV_112","E1","1",15,247170
"NSFTV_112","E1","1",16,274798
"NSFTV_112","E1","1",17,321985
"NSFTV_112","E1","1",18,367707
"NSFTV_112","E1","1",19,410316
"NSFTV_112","E1","1",20,464997
"NSFTV_112","E1","2",1,NA
"NSFTV_112","E1","2",2,NA
